codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
13X1500-4,https://icepar.specparts.shop/products/detail?slug=gates_13x15004-259037,451,,13X1500-4,9588 / 6635 / 9590,GATES,[],0,"[""LARGO: 1500 mm"", ""ANCHO: 13 mm""]",2,"[""DAYCO: 13x1500"", ""GATES BRA: 9588"", ""GATES EUR: 6490EXL AVX13x1500"", ""GATES EUR: 6635E5 13x1500"", ""GATES USA: 9590""]",5,,,18.5908
2X13X1595-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x15959-259038,451,,2X13X1595-9,2/9628,"GATES MERCEDES BENZ	OH1621		 OM 366 LA	 1998--->|	 Accesorios	 Cigüeñal, c/PoInterm",[],0,"[""ANCHO: 13 mm"", ""LARGO: 1595 mm""]",2,"[""DAYCO: 2/13x1595"", ""GATES BRA: 2/9628""]",2,,,14.4475
2X13X1610-4,https://icepar.specparts.shop/products/detail?slug=gates_2x13x16104-259039,451,,2X13X1610-4,CORREA DOBLE 2/9632,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1610 mm""]",2,"[""GATES BRA: 2/9632""]",1,,,13.5622
2X13X1650-4,https://icepar.specparts.shop/products/detail?slug=gates_2x13x16504-259040,451,,2X13X1650-4,2/9650,GATES,[],0,"[""LARGO: 1650 mm"", ""ANCHO: 13 mm""]",2,"[""GATES BRA: 2/9650""]",1,,,13.3838
2X13X1720-4,https://icepar.specparts.shop/products/detail?slug=gates_2x13x17204-259041,451,,2X13X1720-4,2/9676,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1720 mm""]",2,"[""GATES BRA: 2/9676""]",1,,,13.4405
2X13X1150-4,https://icepar.specparts.shop/products/detail?slug=gates_2x13x11504-418982,451,,2X13X1150-4,2/9450 CORREA DOBLE GATES,2/9450 CORREA DOBLE GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1150 mm""]",2,"[""DAYCO: 2/13x1150"", ""GATES BRA: 2/9450""]",2,,,15.4048
10X1050-4,https://icepar.specparts.shop/products/detail?slug=gates_10x10504-579279,451,,10X1050-4,6222,GATES,"[""PEUGEOT 504 2.0 G (1983 AL 2000)"", ""PEUGEOT 504 2.3 D (1987 AL 2000)""]",2,"[""LARGO: 1050 mm"", ""ANCHO: 10 mm""]",2,"[""DAYCO: 10x1050"", ""GATES EUR: 6222ESC AVX10x1050"", ""GATES EUR: 6222MC AVX10x1050""]",3,,,21.7534
10X1090-4,https://icepar.specparts.shop/products/detail?slug=gates_10x10904-579280,451,,10X1090-4,7430,GATES,[],0,"[""LARGO: 1090 mm"", ""ANCHO: 10 mm""]",2,"[""DAYCO: 10x1090"", ""GATES USA: 7430""]",2,,,14.5900
10X1110-4,https://icepar.specparts.shop/products/detail?slug=gates_10x11104-579281,451,,10X1110-4,6268,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1110 mm""]",2,"[""GATES EUR: 6268ESC AVX10x1113"", ""GATES EUR: 6268MC AVX10x1113"", ""GATES EUR: 6268X5 9.5x1113""]",3,,,15.7979
10X1125-9,https://icepar.specparts.shop/products/detail?slug=gates_10x11259-579282,451,,10X1125-9,6225,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1125 mm""]",2,"[""DAYCO: 10x1125"", ""GATES EUR: 6225ESC AVX10x1125"", ""GATES EUR: 6225MC AVX10x1125""]",3,,,15.9024
10X1205-9,https://icepar.specparts.shop/products/detail?slug=gates_10x12059-579283,451,,10X1205-9,7475,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1205 mm""]",2,"[""GATES USA: 7475""]",1,,,13.4281
10X1245-9,https://icepar.specparts.shop/products/detail?slug=gates_10x12459-579285,452,,10X1245-9,7490,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1245 mm""]",2,"[""GATES BRA: 7490"", ""GATES USA: 7490""]",2,,,14.7864
10X1255-9,https://icepar.specparts.shop/products/detail?slug=gates_10x12559-579286,452,,10X1255-9,7495,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1255 mm""]",2,"[""GATES USA: 7495""]",1,,,13.8995
10X1270-4,https://icepar.specparts.shop/products/detail?slug=gates_10x12704-579287,452,,10X1270-4,7500,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1270 mm""]",2,"[""DAYCO: 10x1270"", ""GATES BRA: 7500"", ""GATES USA: 7500""]",3,,,15.9130
10X1275-9,https://icepar.specparts.shop/products/detail?slug=gates_10x12759-579288,452,,10X1275-9,6231,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1275 mm""]",2,"[""DAYCO: 10x1275"", ""GATES EUR: 6231ESC AVX10x1275"", ""GATES EUR: 6231MC AVX10x1275""]",3,,,15.9680
10X1350-4,https://icepar.specparts.shop/products/detail?slug=gates_10x13504-579292,452,,10X1350-4,6234,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1350 mm""]",2,"[""DAYCO: 10x1350"", ""GATES EUR: 6234ESC AVX10x1350"", ""GATES EUR: 6234MC AVX10x1350""]",3,,,15.7604
10X1410-4,https://icepar.specparts.shop/products/detail?slug=gates_10x14104-579294,452,,10X1410-4,7555,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1410 mm""]",2,"[""GATES USA: 7555""]",1,,,14.1745
10X1475-9,https://icepar.specparts.shop/products/detail?slug=gates_10x14759-579296,452,,10X1475-9,6239 / 7580,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1475 mm""]",2,"[""DAYCO: 10x1475"", ""GATES EUR: 6239ESC AVX10x1475"", ""GATES EUR: 6239MC""]",3,,,16.6144
10X1525-9,https://icepar.specparts.shop/products/detail?slug=gates_10x15259-579297,452,,10X1525-9,6241,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1525 mm""]",2,"[""DAYCO: 10x1525"", ""GATES EUR: 6241ESC AVX10x1525"", ""GATES EUR: 6241MC""]",3,,,17.4705
10X1550-4,https://icepar.specparts.shop/products/detail?slug=gates_10x15504-579299,452,,10X1550-4,6242 / 7612,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1550 mm""]",2,"[""DAYCO: 10x1550"", ""GATES EUR: 6242ESC AVX10x1550""]",2,,,14.9967
10X1645-9,https://icepar.specparts.shop/products/detail?slug=gates_10x16459-579300,452,,10X1645-9,7647,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 1645 mm""]",2,"[""GATES BRA: 7647""]",1,,,13.7251
10X550-4,https://icepar.specparts.shop/products/detail?slug=gates_10x5504-579304,452,,10X550-4,6202,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 550 mm""]",2,"[""GATES EUR: 6202MC AVX10x550""]",1,,,13.5651
10X665-9,https://icepar.specparts.shop/products/detail?slug=gates_10x6659-579305,452,,10X665-9,6279,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 665 mm""]",2,"[""DAYCO: 10x665"", ""GATES EUR: 6279MC AVX 10x666""]",2,,,14.5418
10X700-4,https://icepar.specparts.shop/products/detail?slug=gates_10x7004-579306,452,,10X700-4,6208,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 700 mm""]",2,"[""DAYCO: 10x700"", ""GATES EUR: 6208ESC AVX10x700"", ""GATES EUR: 6208MC AVX10x700""]",3,,,16.8816
10X745-9,https://icepar.specparts.shop/products/detail?slug=gates_10x7459-579307,452,,10X745-9,7293,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 745 mm""]",2,"[""GATES BRA: 7293"", ""GATES USA: 7295""]",2,,,14.7000
10X885-9,https://icepar.specparts.shop/products/detail?slug=gates_10x8859-579308,452,,10X885-9,6264 gates,GATES,[],0,"[""ANCHO: 10 mm"", ""LARGO: 835 mm""]",2,"[""DAYCO: 10x88"", ""GATES EUR: 6264ESC AVX10x883"", ""GATES EUR: 6264MC AVX10x883"", ""GATES EUR: 6264X5 9.5x883"", ""GATES USA: 7350""]",5,,,18.2657
10X935-9,https://icepar.specparts.shop/products/detail?slug=gates_10x9359-579309,453,,10X935-9,6265,GATES OEM 2997803,[],0,"[""LARGO: 935 mm"", ""ANCHO: 10 mm""]",2,"[""DAYCO: 10x935"", ""GATES EUR: 6265ESC AVX10x938"", ""GATES EUR: 6265MC AVX10x938""]",3,,,15.8196
11.9X950-4,https://icepar.specparts.shop/products/detail?slug=gates_119x9504-579317,453,,11.9X950-4,6318,GATES,[],0,"[""LARGO: 950 mm"", ""ANCHO: 1L9 mm""]",2,"[""GATES EUR: 6318MC 119x950""]",1,,,13.6247
13X1090-4,https://icepar.specparts.shop/products/detail?slug=gates_13x10904-579322,453,,13X1090-4,9430,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1090 mm""]",2,"[""DAYCO: 13x1090"", ""GATES USA: 9430""]",2,,,14.6096
13X1100-4,https://icepar.specparts.shop/products/detail?slug=gates_13x11004-579323,453,,13X1100-4,6625 / 6474,,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1100 mm""]",2,"[""DAYCO: 13x1100"", ""GATES EUR: 6474EXL AVX13x1100"", ""GATES EUR: 6474WAF EXL AVX13x1100"", ""GATES EUR: 6625E5 13x1100""]",4,,,16.8760
13X1125-9,https://icepar.specparts.shop/products/detail?slug=gates_13x11259-579324,453,,13X1125-9,6626 / 6475,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1125 mm""]",2,"[""DAYCO: 13x1125"", ""GATES EUR: 6475EXL AVX13x1125"", ""GATES EUR: 6475MC AVX13x1125"", ""GATES EUR: 6626E5 13x1125""]",4,,,17.1157
13X1145-9,https://icepar.specparts.shop/products/detail?slug=gates_13x11459-579325,453,,13X1145-9,6449 / 9451 / 9452,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1145 mm""]",2,"[""DAYCO: 13x1145"", ""GATES EUR: 6449MC AVX13x1145"", ""GATES USA: 9452M""]",3,,,15.8070
13X1195-9,https://icepar.specparts.shop/products/detail?slug=gates_13x11959-579326,453,,13X1195-9,9470,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1195 mm""]",2,"[""DAYCO: 13x1195"", ""GATES USA: 9470""]",2,,,14.8994
13X1225-9,https://icepar.specparts.shop/products/detail?slug=gates_13x12259-579327,453,,13X1225-9,6479,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1225 mm""]",2,"[""GATES EUR: 6479EXL AVX13x1225"", ""GATES EUR: 6479MC AVX13x1225""]",2,,,14.7736
13X1245-9,https://icepar.specparts.shop/products/detail?slug=gates_13x12459-579328,453,,13X1245-9,9490,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1245 mm""]",2,"[""GATES USA: 9490""]",1,,,14.5101
13X1250-4,https://icepar.specparts.shop/products/detail?slug=gates_13x12504-579329,453,,13X1250-4,6630 / 6480,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1250 mm""]",2,"[""DAYCO: 13x1250"", ""GATES EUR: 6480EXL AVX13x1250"", ""GATES EUR: 6480MC AVX13x1250"", ""GATES EUR: 6630E5 13x1250""]",4,,,16.8784
13X1270-4,https://icepar.specparts.shop/products/detail?slug=gates_13x12704-579330,453,,13X1270-4,9500,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1270 mm""]",2,"[""DAYCO: 13x1270"", ""GATES USA: 9500""]",2,,,14.8487
13X1320-4,https://icepar.specparts.shop/products/detail?slug=gates_13x13204-579331,453,,13X1320-4,9520,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1320 mm""]",2,"[""DAYCO: 13x1320"", ""GATES USA: 9520""]",2,,,14.7681
13X1330-4,https://icepar.specparts.shop/products/detail?slug=gates_13x13304-579332,453,,13X1330-4,9525,OEM 7142554,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1330 mm""]",2,"[""GATES USA: 9525""]",1,,,13.4396
13X1370-4,https://icepar.specparts.shop/products/detail?slug=gates_13x13704-579333,453,,13X1370-4,9540,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1370 mm""]",2,"[""GATES USA: 9540""]",1,,,13.7966
13X1390-4,https://icepar.specparts.shop/products/detail?slug=gates_13x13904-579334,454,,13X1390-4,9545,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1390 mm""]",2,"[""DAYCO: 13x1390""]",1,,,13.4904
13X1485-9,https://icepar.specparts.shop/products/detail?slug=gates_13x14859-579335,454,,13X1485-9,9585,GATES,[],0,"[""LARGO: 1485 mm"", ""ANCHO: 13 mm""]",2,"[""DAYCO: 13x1485"", ""GATES USA: 9585""]",2,,,14.6789
13X1600-4,https://icepar.specparts.shop/products/detail?slug=gates_13x16004-579336,454,,13X1600-4,9630,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1600 mm""]",2,"[""DAYCO: 13x1600"", ""GATES EUR: 6494EXL AVX13x1600"", ""GATES USA: 9630""]",3,,,15.8813
13X1785-9,https://icepar.specparts.shop/products/detail?slug=gates_13x17859-579340,454,,13X1785-9,9703,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1785 mm""]",2,"[""GATES BRA: 9703""]",1,,,13.4550
13X1810-4,https://icepar.specparts.shop/products/detail?slug=gates_13x18104-579341,454,,13X1810-4,9713 / 9710,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1810 mm""]",2,"[""GATES BRA: 9713""]",1,,,13.6516
13X1820-4,https://icepar.specparts.shop/products/detail?slug=gates_13x18204-579342,454,,13X1820-4,9717,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1820 mm""]",2,"[""GATES BRA: 9717""]",1,,,13.5419
13X1860-4,https://icepar.specparts.shop/products/detail?slug=gates_13x18604-579343,454,,13X1860-4,9730,GATES,[],0,"[""LARGO: 1860 mm"", ""ANCHO: 13 mm""]",2,[],0,,,8.2141
13X1880-4,https://icepar.specparts.shop/products/detail?slug=gates_13x18804-579344,454,,13X1880-4,9742 / 9740,GATES,[],0,"[""LARGO: 1880 mm"", ""ANCHO: 13 mm""]",2,"[""DAYCO: 13x1880"", ""GATES BRA: 9742"", ""GATES USA: 9740""]",3,,,15.9577
13X1890-4,https://icepar.specparts.shop/products/detail?slug=gates_13x18904-579345,454,,13X1890-4,9745,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1890 mm""]",2,"[""GATES USA: 9745""]",1,,,13.4963
13X1920-4,https://icepar.specparts.shop/products/detail?slug=gates_13x19204-579346,454,,13X1920-4,9755,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1920 mm""]",2,"[""DAYCO: 13x1922""]",1,,,13.9462
13X1945-9,https://icepar.specparts.shop/products/detail?slug=gates_13x19459-579347,454,,13X1945-9,9765,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1945 mm""]",2,"[""GATES USA: 9765""]",1,,,13.3869
13X2050-4,https://icepar.specparts.shop/products/detail?slug=gates_13x20504-579348,454,,13X2050-4,9808,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 2050 mm""]",2,"[""GATES BRA: 9808"", ""GATES EUR: 6512ESSLM AVP13x2050"", ""GATES EUR: 651 2EXL AVX13x2050""]",3,,,15.8156
13X2085-9,https://icepar.specparts.shop/products/detail?slug=gates_13x20859-579350,454,,13X2085-9,9820,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 2085 mm""]",2,"[""DAYCO: 13x2085""]",1,,,13.4992
13X620-4,https://icepar.specparts.shop/products/detail?slug=gates_13x6204-579351,454,,13X620-4,9245,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 620 mm""]",2,"[""DAYCO: 13x620"", ""GATES USA: 9245""]",2,,,14.6107
13X650-4,https://icepar.specparts.shop/products/detail?slug=gates_13x6504-579352,454,,13X650-4,6606,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 650 mm""]",2,"[""DAYCO: 13x650"", ""GATES EUR: 6606E5 132x650"", ""GATES USA: 9255""]",3,,,15.7613
13X685-9,https://icepar.specparts.shop/products/detail?slug=gates_13x6859-579353,454,,13X685-9,9270,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 635 mm""]",2,"[""DAYCO: 123x685"", ""GATES USA: 9270""]",2,,,14.9047
13X725-9,https://icepar.specparts.shop/products/detail?slug=gates_13x7259-579354,454,,13X725-9,6609,,"[""LAND ROVER DEFENDER 2.5 TD5 (2000 AL 2006)"", ""LAND ROVER DEFENDER 25 TDI (1995 AL 2005)"", ""MAZDA 626 2.0D (1997 AL 2000)""]",3,"[""ANCHO: 13 mm"", ""LARGO: 725 mm""]",2,"[""DAYCO: 13x725"", ""GATES EUR: 6564EXL AVX13x725"", ""GATES EUR: 6609E5 13x725""]",3,,,23.3251
13X750-4,https://icepar.specparts.shop/products/detail?slug=gates_13x7504-579355,454,,13X750-4,6610 / 6460,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 750 mm""]",2,"[""DAYCO: 13x750"", ""GATES EUR: 6460EXL AVX13x750"", ""GATES EUR: 6460MC AVX13x750"", ""GATES EUR: 6610E5 13x750""]",4,,,17.0691
13X855-9,https://icepar.specparts.shop/products/detail?slug=gates_13x8559-579356,454,,13X855-9,9335,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 855 mm""]",2,"[""DAYCO: 123x855""]",1,,,13.4977
13X900-4,https://icepar.specparts.shop/products/detail?slug=gates_13x9004-579357,454,,13X900-4,6466 / 9355,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 900 mm""]",2,"[""DAYCO: 13x900"", ""GATES EUR: 6466EXL AVX13x900"", ""GATES EUR: 6466MC AVX13x900"", ""GATES USA: 9355""]",4,,,16.9926
17X1050-4,https://icepar.specparts.shop/products/detail?slug=gates_17x10504-579358,455,,17X1050-4,6718,GATES,[],0,"[""ANCHO: 17 mm"", ""LARGO: 1050 mm""]",2,"[""GATES EUR: 6718E5 17x1050""]",1,,,13.5138
17X1075-9,https://icepar.specparts.shop/products/detail?slug=gates_17x10759-579359,455,,17X1075-9,6719,GATES,[],0,"[""ANCHO: 17 mm"", ""LARGO: 1075 mm""]",2,"[""GATES EUR: 6719E5 17x1075""]",1,,,13.3743
17X1125-9,https://icepar.specparts.shop/products/detail?slug=gates_17x11259-579361,455,,17X1125-9,6722,GATES,[],0,"[""ANCHO: 17 mm"", ""LARGO: 1125 mm""]",2,"[""GATES EUR: 6722E5 17x1125""]",1,,,13.5589
17X1145-9,https://icepar.specparts.shop/products/detail?slug=gates_17x11459-579362,455,,17X1145-9,0451,GATES,[],0,"[""ANCHO: 17 mm"", ""LARGO: 1145 mm""]",2,"[""GATES BRA: 451""]",1,,,13.7732
17X1175-9,https://icepar.specparts.shop/products/detail?slug=gates_17x11759-579363,455,,17X1175-9,6724,GATES,[],0,"[""LARGO: 1175 mm"", ""ANCHO: 17 mm""]",2,"[""DAYCO: 17x1175"", ""GATES EUR: 6724E5 17x1175""]",2,,,14.6705
2X13X1205-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x12059-579391,456,,2X13X1205-9,2/9474,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1205 mm""]",2,"[""GATES BRA: 2/9474""]",1,,,13.5033
2X13X1275-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x12759-579393,456,,2X13X1275-9,2/9502,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1275 mm""]",2,"[""GATES BRA: 2/9502""]",1,,,13.5043
2X13X1325-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x13259-579394,456,,2X13X1325-9,2/9521,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1325 mm""]",2,"[""DAYCO: 2/13x1325"", ""GATES BRA: 2/9521""]",2,,,14.5079
2X13X1425-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x14259-579396,456,,2X13X1425-9,2/9561,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1425 mm""]",2,"[""DAYCO: 2/13x1425"", ""GATES BRA: 2/9561""]",2,,,14.6984
2X13X1630-4,https://icepar.specparts.shop/products/detail?slug=gates_2x13x16304-579397,456,,2X13X1630-4,2/9642,GATES,[],0,"[""ANCHO: 13 mm"", ""LARGO: 1630 mm""]",2,"[""GATES BRA: 2/9642""]",1,,,13.4344
2X13X2215-9,https://icepar.specparts.shop/products/detail?slug=gates_2x13x22159-579402,456,,2X13X2215-9,2/9872L,GATES,[],0,"[""LARGO: 2215 mm"", ""ANCHO: 13 mm""]",2,"[""GATES BRA: 2/9872L""]",1,,,13.5926
10X1095-9,https://icepar.specparts.shop/products/detail?slug=gates_10x10959-579425,457,,10X1095-9,7425,GATES,[],0,"[""LARGO: 1095 mm"", ""ANCHO: 10 mm""]",2,[],0,,,8.0589
