codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
1205308020,https://icepar.specparts.shop/products/detail?slug=zf_1205308020-491848,909,,1205308020,1205308020 ANILLO SUPL G60/90,,[],0,[],0,[],0,,,2.7902
1240307338,https://icepar.specparts.shop/products/detail?slug=zf_1240307338-491850,909,,1240307338,1240307338 LINGUETA ARRASTE Comp.Cx,1240307338	LINGUETA ARRASTE	Comp.Cx.S6-900/1550_x000D_,[],0,[],0,[],0,,,2.6682
1249306426,https://icepar.specparts.shop/products/detail?slug=zf_1249306426-491851,909,,1249306426,1249306426 JUNTA,ZF,[],0,[],0,[],0,,,2.5982
1250304006,https://icepar.specparts.shop/products/detail?slug=zf_1250304006-491854,910,,1250304006,1250304006 ANILLO ACOP. SINC.,,[],0,[],0,[],0,,,2.5476
1250304198,https://icepar.specparts.shop/products/detail?slug=zf_1250304198-491855,910,,1250304198,1250304198 CORONA VEL. Z=11 S6-,,[],0,[],0,[],0,,,2.5557
1250304292,https://icepar.specparts.shop/products/detail?slug=zf_1250304292-491856,910,,1250304292,1250304292 ACOPLAMIENTO SINC.,,[],0,[],0,[],0,,,2.6599
1250304350,https://icepar.specparts.shop/products/detail?slug=zf_1250304350-491857,910,,1250304350,1250304350 ANILLO SINC. 1º Y 2º S,,[],0,[],0,[],0,,,2.5437
1250304351,https://icepar.specparts.shop/products/detail?slug=zf_1250304351-491858,910,,1250304351,1250304351 ANILLO SINC. 3º Y 4º S,,[],0,[],0,[],0,,,2.5630
1250308057,https://icepar.specparts.shop/products/detail?slug=zf_1250308057-491859,910,,1250308057,1250308057 PINON TACOMETRO SPEEDOMETER PINION,1250308057	PINON TACOMETRO 	SPEEDOMETER PINION  _x000D_,[],0,[],0,[],0,,,2.6187
1268298890,https://icepar.specparts.shop/products/detail?slug=zf_1268298890-491863,910,,1268298890,1268298890 JUEGO DE PIEZAS DE,ZF,[],0,[],0,[],0,,,2.5493
1268303093,https://icepar.specparts.shop/products/detail?slug=zf_1268303093-491864,910,,1268303093,1268303093 ENG. 6TA. 46D CAJA G90,,[],0,[],0,[],0,,,2.9349
1268303096,https://icepar.specparts.shop/products/detail?slug=zf_1268303096-491865,910,,1268303096,1268303096 PIÑÓN HELICOIDAL,ZF,[],0,[],0,[],0,,,2.7979
1268303097,https://icepar.specparts.shop/products/detail?slug=zf_1268303097-491866,910,,1268303097,1268303097 ENGRANAJE DOBLE,ZF,[],0,[],0,[],0,,,2.6908
1268304141,https://icepar.specparts.shop/products/detail?slug=zf_1268304141-491869,910,,1268304141,1268304141 BUJE CANASTO AGUJA,,[],0,[],0,[],0,,,2.5606
1268304142,https://icepar.specparts.shop/products/detail?slug=zf_1268304142-491870,910,,1268304142,1268304142 CUERPO ACOPLE SINC,,[],0,[],0,[],0,,,2.6494
1268304251,https://icepar.specparts.shop/products/detail?slug=zf_1268304251-491872,910,,1268304251,1268304251 ENGRANAJE 4º 31D S6-,1268304251	ENGR.HELICOIDAL	Comp.Cx.S6-900/1550_x000D_,[],0,[],0,[],0,,,2.6542
1268304274,https://icepar.specparts.shop/products/detail?slug=zf_1268304274-491873,910,,1268304274,1268304274 EIXO PRINCIPAL S6-900/1,1268304274	EIXO PRINCIPAL	Comp.Cx.S6-900/1550_x000D_,[],0,[],0,[],0,,,2.6446
1268304536,https://icepar.specparts.shop/products/detail?slug=zf_1268304536-491877,910,,1268304536,1268304536 piñon elicoidal zf,ZF,[],0,[],0,[],0,,,2.5562
1268304538,https://icepar.specparts.shop/products/detail?slug=zf_1268304538-491879,910,,1268304538,1268304538 CONO SINCRONIZADO,,[],0,[],0,[],0,,,2.5809
